"ï..region","subregion","country","agency","calendar_year","location_type","amount"
"Asia","Western Asia","Jordan","WFP",2020,"COU",188817827.21
"Asia","Western Asia","Jordan","WHO",2020,"COU",10157488
"Asia","Western Asia","Kuwait","ICAO",2020,"COU",940132.68
"Asia","Western Asia","Kuwait","ILO",2020,"COU",325633.72
"Asia","Western Asia","Kuwait","IOM",2020,"COU",537654.79
"Asia","Western Asia","Kuwait","UN",2020,"COU",1476423.29
"Asia","Western Asia","Kuwait","UNDP",2020,"COU",9379330.68
"Asia","Western Asia","Kuwait","UNHABITAT",2020,"COU",267440.51
"Asia","Western Asia","Kuwait","UNHCR",2020,"COU",669.51
"Asia","Western Asia","Kuwait","UNIDO",2020,"COU",1905436.53
"Asia","Western Asia","Kuwait","UNODC",2020,"COU",87650.3
"Asia","Western Asia","Kuwait","WHO",2020,"COU",1250
"Asia","Western Asia","Kuwait","WMO",2020,"COU",5271.8
"Asia","Western Asia","Lebanon","DPKO",2020,"COU",527273803.8
"Asia","Western Asia","Lebanon","FAO",2020,"COU",6714585.75
"Asia","Western Asia","Lebanon","ICAO",2020,"COU",66884.07
"Asia","Western Asia","Lebanon","ILO",2020,"COU",10384440.97
"Asia","Western Asia","Lebanon","IOM",2020,"COU",3458167.7
"Asia","Western Asia","Lebanon","UN",2020,"COU",112739649.86
"Asia","Western Asia","Lebanon","UNDP",2020,"COU",61622605.31
"Asia","Western Asia","Lebanon","UNEP",2020,"COU",215970.77
"Asia","Western Asia","Lebanon","UNFPA",2020,"COU",6009953.34
"Asia","Western Asia","Lebanon","UNHABITAT",2020,"COU",4622554.52
"Asia","Western Asia","Lebanon","UNHCR",2020,"COU",317072348.34
"Asia","Western Asia","Lebanon","UNICEF",2020,"COU",329391082.13
"Asia","Western Asia","Lebanon","UNIDO",2020,"COU",2464855.28
"Asia","Western Asia","Lebanon","UNODC",2020,"COU",1293001.26
"Asia","Western Asia","Lebanon","UNOPS",2020,"COU",1549792.61
"Asia","Western Asia","Lebanon","UNRWA",2020,"COU",170714485.7
"Asia","Western Asia","Lebanon","UNV",2020,"COU",1168.75
"Asia","Western Asia","Lebanon","UNWOMEN",2020,"COU",4105105.31
"Asia","Western Asia","Lebanon","WFP",2020,"COU",328671336.09
"Asia","Western Asia","Lebanon","WHO",2020,"COU",35230693
"Asia","Western Asia","Oman","FAO",2020,"COU",812496.75
"Asia","Western Asia","Oman","ILO",2020,"COU",36436.51
"Asia","Western Asia","Oman","UNEP",2020,"COU",229000
"Asia","Western Asia","Oman","UNFPA",2020,"COU",1623113.03
"Asia","Western Asia","Oman","UNICEF",2020,"COU",1787704.35
"Asia","Western Asia","Oman","UNIDO",2020,"COU",834375.94
"Asia","Western Asia","Oman","UNODC",2020,"COU",25710.65
"Asia","Western Asia","Oman","WHO",2020,"COU",1613753
"Asia","Western Asia","Qatar","ILO",2020,"COU",4855924.58
"Asia","Western Asia","Qatar","IOM",2020,"COU",184562.11
"Asia","Western Asia","Qatar","UN",2020,"COU",73890.04
"Asia","Western Asia","Qatar","UNDP",2020,"COU",-0.22
"Asia","Western Asia","Qatar","UNEP",2020,"COU",50000
"Asia","Western Asia","Qatar","UNIDO",2020,"COU",51159.76
"Asia","Western Asia","Qatar","UNODC",2020,"COU",26231.44
"Asia","Western Asia","Qatar","UNWTO",2020,"COU",343.56
"Asia","Western Asia","Qatar","WHO",2020,"COU",59436
"Asia","Western Asia","Saudi Arabia","FAO",2020,"COU",3718146.29
"Asia","Western Asia","Saudi Arabia","ICAO",2020,"COU",4867132.68
"Asia","Western Asia","Saudi Arabia","ILO",2020,"COU",950388.27
"Asia","Western Asia","Saudi Arabia","IOM",2020,"COU",627374.03
"Asia","Western Asia","Saudi Arabia","ITU",2020,"COU",443426.95
"Asia","Western Asia","Saudi Arabia","UN",2020,"COU",5257898.5
"Asia","Western Asia","Saudi Arabia","UNDP",2020,"COU",24787862.97
"Asia","Western Asia","Saudi Arabia","UNEP",2020,"COU",129667
"Asia","Western Asia","Saudi Arabia","UNHABITAT",2020,"COU",815430.33
"Asia","Western Asia","Saudi Arabia","UNHCR",2020,"COU",6070223.82
"Asia","Western Asia","Saudi Arabia","UNICEF",2020,"COU",5029831.1
"Asia","Western Asia","Saudi Arabia","UNIDO",2020,"COU",3006298.48
"Asia","Western Asia","Saudi Arabia","UNODC",2020,"COU",408210.11
"Asia","Western Asia","Saudi Arabia","UNWTO",2020,"COU",241800.81
"Asia","Western Asia","Saudi Arabia","WHO",2020,"COU",1272398
"Asia","Western Asia","Saudi Arabia","WMO",2020,"COU",10349.94
"Asia","Western Asia","State of Palestine","ILO",2020,"COU",4455444.41
"Asia","Western Asia","State of Palestine","ITU",2020,"COU",442.81
"Asia","Western Asia","State of Palestine","UN",2020,"COU",64645364.97
"Asia","Western Asia","State of Palestine","UNDP",2020,"COU",53971148.15
"Asia","Western Asia","State of Palestine","UNEP",2020,"COU",120.76
"Asia","Western Asia","State of Palestine","UNFPA",2020,"COU",6501833.04
"Asia","Western Asia","State of Palestine","UNHABITAT",2020,"COU",2945182.14
"Asia","Western Asia","State of Palestine","UNICEF",2020,"COU",37537316.24
"Asia","Western Asia","State of Palestine","UNIDO",2020,"COU",1642068.44
"Asia","Western Asia","State of Palestine","UNODC",2020,"COU",390444.8
"Asia","Western Asia","State of Palestine","UNOPS",2020,"COU",15844270.48
"Asia","Western Asia","State of Palestine","UNRWA",2020,"COU",631518215.4
"Asia","Western Asia","State of Palestine","UNWOMEN",2020,"COU",6305854.31
"Asia","Western Asia","State of Palestine","UPU",2020,"COU",7229.9
"Asia","Western Asia","State of Palestine","WFP",2020,"COU",55809736.18
"Asia","Western Asia","State of Palestine","WHO",2020,"COU",15713461
"Asia","Western Asia","Syria","FAO",2020,"COU",16606111.96
"Asia","Western Asia","Syria","ILO",2020,"COU",950899.6
"Asia","Western Asia","Syria","IOM",2020,"COU",59992172.95
"Asia","Western Asia","Syria","UN",2020,"COU",160904971.95
"Asia","Western Asia","Syria","UNDP",2020,"COU",45081419.97
"Asia","Western Asia","Syria","UNEP",2020,"COU",72763.39
"Asia","Western Asia","Syria","UNFPA",2020,"COU",35403873.54
"Asia","Western Asia","Syria","UNHABITAT",2020,"COU",5545058.27
"Asia","Western Asia","Syria","UNHCR",2020,"COU",147808874.49
"Asia","Western Asia","Syria","UNICEF",2020,"COU",111371560.21
"Asia","Western Asia","Syria","UNIDO",2020,"COU",2029615.01
"Asia","Western Asia","Syria","UNOPS",2020,"COU",9205307.33
"Asia","Western Asia","Syria","UNRWA",2020,"COU",131137206.8
"Asia","Western Asia","Syria","UNV",2020,"COU",2463.26
"Asia","Western Asia","Syria","WFP",2020,"COU",511277419.29
"Asia","Western Asia","Syria","WHO",2020,"COU",44628841
"Asia","Western Asia","Turkey","FAO",2020,"COU",4621807.06
"Asia","Western Asia","Turkey","ILO",2020,"COU",12071244.01
"Asia","Western Asia","Turkey","IOM",2020,"COU",32553717.64
"Asia","Western Asia","Turkey","Tech Bank",2020,"COU",1151545.67
"Asia","Western Asia","Turkey","UN",2020,"COU",195193905.29
"Asia","Western Asia","Turkey","UNDP",2020,"COU",47517338.2
"Asia","Western Asia","Turkey","UNEP",2020,"COU",47179
"Asia","Western Asia","Turkey","UNFPA",2020,"COU",33826014.45
"Asia","Western Asia","Turkey","UNHCR",2020,"COU",95065521.06
"Asia","Western Asia","Turkey","UNICEF",2020,"COU",180773041.03
"Asia","Western Asia","Turkey","UNIDO",2020,"COU",2942972.9
"Asia","Western Asia","Turkey","UNOPS",2020,"COU",610276.84
"Asia","Western Asia","Turkey","UNV",2020,"COU",297.26
"Asia","Western Asia","Turkey","UNWOMEN",2020,"COU",4376262.37
"Asia","Western Asia","Turkey","WFP",2020,"COU",147806609.95
"Asia","Western Asia","Turkey","WHO",2020,"COU",52996635
"Asia","Western Asia","Turkey","WMO",2020,"COU",6328.43
"Asia","Western Asia","United Arab Emirates","FAO",2020,"COU",894448.77
"Asia","Western Asia","United Arab Emirates","ILO",2020,"COU",76511.35
"Asia","Western Asia","United Arab Emirates","ITU",2020,"COU",53585.5
"Asia","Western Asia","United Arab Emirates","UN",2020,"COU",2414973.72
"Asia","Western Asia","United Arab Emirates","UNDP",2020,"COU",581633.25
"Asia","Western Asia","United Arab Emirates","UNHABITAT",2020,"COU",4458233.89
"Asia","Western Asia","United Arab Emirates","UNHCR",2020,"COU",2681739.04
"Asia","Western Asia","United Arab Emirates","UNIDO",2020,"COU",15068.57
"Asia","Western Asia","United Arab Emirates","UNODC",2020,"COU",750140.54
"Asia","Western Asia","United Arab Emirates","UNWTO",2020,"COU",9232.09
"Asia","Western Asia","United Arab Emirates","WHO",2020,"COU",13145
"Asia","Western Asia","Western Asia","DPKO",2020,"SUB",76371368.02
"Asia","Western Asia","Western Asia","FAO",2020,"SUB",20250814.01
"Asia","Western Asia","Western Asia","ILO",2020,"SUB",1582020.62
"Asia","Western Asia","Western Asia","IMO",2020,"SUB",1017341.89
"Asia","Western Asia","Western Asia","IOM",2020,"SUB",14085023.62
"Asia","Western Asia","Western Asia","UN",2020,"SUB",4382415.93
"Asia","Western Asia","Western Asia","UNDP",2020,"SUB",44217040.36
"Asia","Western Asia","Western Asia","UNHABITAT",2020,"SUB",55227.48
"Asia","Western Asia","Western Asia","UNHCR",2020,"SUB",17766410.18
"Asia","Western Asia","Western Asia","UNODC",2020,"SUB",801764.63
"Asia","Western Asia","Western Asia","UNWOMEN",2020,"SUB",6581015.77
"Asia","Western Asia","Western Asia","UPU",2020,"SUB",57210.65
"Asia","Western Asia","Yemen","FAO",2020,"COU",43976212.91
"Asia","Western Asia","Yemen","ILO",2020,"COU",1849446.42
"Asia","Western Asia","Yemen","IOM",2020,"COU",83451207.2
"Asia","Western Asia","Yemen","UN",2020,"COU",283670705.83
"Asia","Western Asia","Yemen","UNDP",2020,"COU",137445227.12
"Asia","Western Asia","Yemen","UNEP",2020,"COU",285823
"Asia","Western Asia","Yemen","UNFPA",2020,"COU",73816260.33
"Asia","Western Asia","Yemen","UNHABITAT",2020,"COU",1980974.48
"Asia","Western Asia","Yemen","UNHCR",2020,"COU",152100481.93
"Asia","Western Asia","Yemen","UNICEF",2020,"COU",493129426.2
"Asia","Western Asia","Yemen","UNIDO",2020,"COU",14762.96
"Asia","Western Asia","Yemen","UNODC",2020,"COU",19270.87
"Asia","Western Asia","Yemen","UNOPS",2020,"COU",97529976.92
"Asia","Western Asia","Yemen","UNWOMEN",2020,"COU",3432077.59
"Asia","Western Asia","Yemen","WFP",2020,"COU",1141476620.57
"Asia","Western Asia","Yemen","WHO",2020,"COU",225830246
"Europe","Eastern Europe","Belarus","FAO",2020,"COU",40980.98
"Europe","Eastern Europe","Belarus","ILO",2020,"COU",199483.05
"Europe","Eastern Europe","Belarus","IOM",2020,"COU",1444106.93
"Europe","Eastern Europe","Belarus","UN",2020,"COU",1626701.98
"Europe","Eastern Europe","Belarus","UNAIDS",2020,"COU",135403
"Europe","Eastern Europe","Belarus","UNDP",2020,"COU",9779357.77
"Europe","Eastern Europe","Belarus","UNEP",2020,"COU",41661.38
"Europe","Eastern Europe","Belarus","UNFPA",2020,"COU",1033077.59
"Europe","Eastern Europe","Belarus","UNHCR",2020,"COU",1178233.89
"Europe","Eastern Europe","Belarus","UNICEF",2020,"COU",4671310.85
"Europe","Eastern Europe","Belarus","UNIDO",2020,"COU",29727.36
"Europe","Eastern Europe","Belarus","UNODC",2020,"COU",31348.49
"Europe","Eastern Europe","Belarus","WHO",2020,"COU",5669144
"Europe","Eastern Europe","Bulgaria","IOM",2020,"COU",2033626.55
"Europe","Eastern Europe","Bulgaria","UNHCR",2020,"COU",1626498.12
"Europe","Eastern Europe","Bulgaria","UNICEF",2020,"COU",3834110.41
"Europe","Eastern Europe","Bulgaria","UNODC",2020,"COU",0.04
"Europe","Eastern Europe","Bulgaria","WHO",2020,"COU",429953
"Europe","Eastern Europe","Czech Republic","IOM",2020,"COU",49591.93
"Europe","Eastern Europe","Czech Republic","UN",2020,"COU",3953.08
"Europe","Eastern Europe","Czech Republic","UNEP",2020,"COU",29194
"Europe","Eastern Europe","Czech Republic","UNHCR",2020,"COU",309473.26
"Europe","Eastern Europe","Czech Republic","UNICEF",2020,"COU",86903.8
"Europe","Eastern Europe","Czech Republic","WHO",2020,"COU",547541
"Europe","Eastern Europe","Eastern Europe","ILO",2020,"SUB",390606.37
"Europe","Eastern Europe","Eastern Europe","IMO",2020,"SUB",464991.89
"Europe","Eastern Europe","Eastern Europe","IOM",2020,"SUB",6496075.47
"Europe","Eastern Europe","Eastern Europe","UN",2020,"SUB",25669.53
"Europe","Eastern Europe","Eastern Europe","UNFPA",2020,"SUB",7335876.6
"Europe","Eastern Europe","Eastern Europe","UNHABITAT",2020,"SUB",104965.72
"Europe","Eastern Europe","Eastern Europe","UNODC",2020,"SUB",250167.51
"Europe","Eastern Europe","Eastern Europe","UNWOMEN",2020,"SUB",6044958.4
"Europe","Eastern Europe","Hungary","IOM",2020,"COU",155438.48
"Europe","Eastern Europe","Hungary","UN",2020,"COU",55000
"Europe","Eastern Europe","Hungary","UNHCR",2020,"COU",3565666.88
"Europe","Eastern Europe","Hungary","UNICEF",2020,"COU",133725.22
"Europe","Eastern Europe","Hungary","WHO",2020,"COU",644460
"Europe","Eastern Europe","Hungary","WMO",2020,"COU",33975.08
"Europe","Eastern Europe","Poland","IOM",2020,"COU",372437.87
"Europe","Eastern Europe","Poland","UN",2020,"COU",114774.97
"Europe","Eastern Europe","Poland","UNDP",2020,"COU",44.2
"Europe","Eastern Europe","Poland","UNHCR",2020,"COU",658157.92
"Europe","Eastern Europe","Poland","UNICEF",2020,"COU",1528128.41
"Europe","Eastern Europe","Poland","WHO",2020,"COU",447282
"Europe","Eastern Europe","Republic of Moldova","FAO",2020,"COU",439820.44
"Europe","Eastern Europe","Republic of Moldova","ILO",2020,"COU",3130254.25
"Europe","Eastern Europe","Republic of Moldova","IOM",2020,"COU",1157929.31
"Europe","Eastern Europe","Republic of Moldova","UN",2020,"COU",1602970.02
"Europe","Eastern Europe","Republic of Moldova","UNAIDS",2020,"COU",249972
"Europe","Eastern Europe","Republic of Moldova","UNDP",2020,"COU",17812852.59
"Europe","Eastern Europe","Republic of Moldova","UNEP",2020,"COU",312116.78
"Europe","Eastern Europe","Republic of Moldova","UNFPA",2020,"COU",2936318.81
"Europe","Eastern Europe","Republic of Moldova","UNHCR",2020,"COU",368517.7
"Europe","Eastern Europe","Republic of Moldova","UNICEF",2020,"COU",4564419.72
"Europe","Eastern Europe","Republic of Moldova","UNIDO",2020,"COU",75386.56
"Europe","Eastern Europe","Republic of Moldova","UNODC",2020,"COU",101166.52
"Europe","Eastern Europe","Republic of Moldova","UNWOMEN",2020,"COU",3172644.67
"Europe","Eastern Europe","Republic of Moldova","WHO",2020,"COU",7162992
"Europe","Eastern Europe","Romania","IOM",2020,"COU",282817.36
"Europe","Eastern Europe","Romania","UN",2020,"COU",60000
"Europe","Eastern Europe","Romania","UNDP",2020,"COU",42.08
"Europe","Eastern Europe","Romania","UNHCR",2020,"COU",2056536.98
"Europe","Eastern Europe","Romania","UNICEF",2020,"COU",4885193.63
"Europe","Eastern Europe","Romania","UNWTO",2020,"COU",32190.87
"Europe","Eastern Europe","Romania","WHO",2020,"COU",1095107
"Europe","Eastern Europe","Romania","WMO",2020,"COU",29445.07
"Europe","Eastern Europe","Russia","ILO",2020,"COU",1262460.84
"Europe","Eastern Europe","Russia","IOM",2020,"COU",4002.02
"Europe","Eastern Europe","Russia","ITU",2020,"COU",32028.31
"Europe","Eastern Europe","Russia","UN",2020,"COU",136713
"Europe","Eastern Europe","Russia","UNDP",2020,"COU",151116.1
"Europe","Eastern Europe","Russia","UNHABITAT",2020,"COU",366901.59
"Europe","Eastern Europe","Russia","UNHCR",2020,"COU",4137293.75
"Europe","Eastern Europe","Russia","UNIDO",2020,"COU",1291344.48
"Europe","Eastern Europe","Russia","WHO",2020,"COU",3371265
"Europe","Eastern Europe","Slovakia","IOM",2020,"COU",1287763.1
"Europe","Eastern Europe","Slovakia","UNHCR",2020,"COU",104989.42
"Europe","Eastern Europe","Slovakia","WHO",2020,"COU",419213
"Europe","Eastern Europe","Ukraine","FAO",2020,"COU",1163260.3
"Europe","Eastern Europe","Ukraine","ILO",2020,"COU",4978798.97
"Europe","Eastern Europe","Ukraine","IOM",2020,"COU",21421720.22
"Europe","Eastern Europe","Ukraine","UN",2020,"COU",16347947.07
"Europe","Eastern Europe","Ukraine","UNAIDS",2020,"COU",1076940
"Europe","Eastern Europe","Ukraine","UNDP",2020,"COU",139328613.31
"Europe","Eastern Europe","Ukraine","UNEP",2020,"COU",238814.2
"Europe","Eastern Europe","Ukraine","UNFPA",2020,"COU",4969763.8
"Europe","Eastern Europe","Ukraine","UNHCR",2020,"COU",17258726.61
"Europe","Eastern Europe","Ukraine","UNICEF",2020,"COU",28462412.2
"Europe","Eastern Europe","Ukraine","UNIDO",2020,"COU",2676488.31
"Europe","Eastern Europe","Ukraine","UNODC",2020,"COU",465766.71
"Europe","Eastern Europe","Ukraine","UNOPS",2020,"COU",8367477.33
"Europe","Eastern Europe","Ukraine","UNWOMEN",2020,"COU",4383125.43
"Europe","Eastern Europe","Ukraine","WHO",2020,"COU",17186936
"Europe","Europe","Europe","FAO",2020,"REG",11180426.68
"Europe","Europe","Europe","ICAO",2020,"REG",3682505.58
"Europe","Europe","Europe","ILO",2020,"REG",2746964.18
"Europe","Europe","Europe","IOM",2020,"REG",13394719.12
"Europe","Europe","Europe","ITU",2020,"REG",318771.23
"Europe","Europe","Europe","UN",2020,"REG",151804.89
"Europe","Europe","Europe","UNDP",2020,"REG",3628055.6
"Europe","Europe","Europe","UNEP",2020,"REG",458119.86
"Europe","Europe","Europe","UNESCO",2020,"REG",5057667
"Europe","Europe","Europe","UNHABITAT",2020,"REG",43159.24
"Europe","Europe","Europe","UNHCR",2020,"REG",12893346.06
"Europe","Europe","Europe","UNICEF",2020,"REG",29015179.23
"Europe","Europe","Europe","UNIDO",2020,"REG",4397291.41
"Europe","Europe","Europe","UNODC",2020,"REG",961508.4
"Europe","Europe","Europe","UPU",2020,"REG",64061.16
"Europe","Europe","Europe","WHO",2020,"REG",81833145
"Europe","Northern Europe","Denmark","IOM",2020,"COU",301313
"Europe","Northern Europe","Denmark","UNEP",2020,"COU",12876
"Europe","Northern Europe","Denmark","UNICEF",2020,"COU",1239135.97
"Europe","Northern Europe","Estonia","IOM",2020,"COU",238138.86
"Europe","Northern Europe","Estonia","WHO",2020,"COU",159735
"Europe","Northern Europe","Finland","ICAO",2020,"COU",13680.31
"Europe","Northern Europe","Finland","IOM",2020,"COU",1596547
"Europe","Northern Europe","Finland","UNICEF",2020,"COU",1056140.64
"Europe","Northern Europe","Finland","UNU",2020,"COU",9950961
"Europe","Northern Europe","Finland","WMO",2020,"COU",73143.83
"Europe","Northern Europe","Iceland","IOM",2020,"COU",137449.95
"Europe","Northern Europe","Iceland","UNICEF",2020,"COU",280067
"Europe","Northern Europe","Ireland","IOM",2020,"COU",980388.72
"Europe","Northern Europe","Ireland","UNHCR",2020,"COU",611707.17
"Europe","Northern Europe","Ireland","UNICEF",2020,"COU",591167.71
"Europe","Northern Europe","Latvia","IOM",2020,"COU",131212.02
"Europe","Northern Europe","Latvia","WHO",2020,"COU",542542
"Europe","Northern Europe","Lithuania","ILO",2020,"COU",18357.78
"Europe","Northern Europe","Lithuania","IOM",2020,"COU",494576.39
"Europe","Northern Europe","Lithuania","WHO",2020,"COU",155268
"Europe","Northern Europe","Northern Europe","ILO",2020,"SUB",102712.69
"Europe","Northern Europe","Northern Europe","UN",2020,"SUB",2421.64
"Europe","Northern Europe","Norway","IOM",2020,"COU",2348114.96
"Europe","Northern Europe","Norway","ITU",2020,"COU",375.99
"Europe","Northern Europe","Norway","Tech Bank",2020,"COU",0
"Europe","Northern Europe","Norway","UN",2020,"COU",506979.32
"Europe","Northern Europe","Norway","UNHABITAT",2020,"COU",139029.38
"Europe","Northern Europe","Norway","UNICEF",2020,"COU",2716354.44
"Europe","Northern Europe","Norway","UNODC",2020,"COU",44702.61
"Europe","Northern Europe","Norway","WMO",2020,"COU",16935.45
"Europe","Northern Europe","Sweden","ICAO",2020,"COU",23.12
"Europe","Northern Europe","Sweden","IOM",2020,"COU",5024362.16
"Europe","Northern Europe","Sweden","UN",2020,"COU",-77.4
"Europe","Northern Europe","Sweden","UNHCR",2020,"COU",3950155.25
"Europe","Northern Europe","Sweden","UNICEF",2020,"COU",129509.56
"Europe","Northern Europe","Sweden","UNODC",2020,"COU",449571.45
"Europe","Northern Europe","Sweden","WMO",2020,"COU",316399.77
"Europe","Northern Europe","United Kingdom","IOM",2020,"COU",15689826.17
"Europe","Northern Europe","United Kingdom","UN",2020,"COU",0
"Europe","Northern Europe","United Kingdom","UNHCR",2020,"COU",2476916.98
"Europe","Northern Europe","United Kingdom","UNICEF",2020,"COU",5250731.13
"Europe","Northern Europe","United Kingdom","UNODC",2020,"COU",41672.03
"Europe","Northern Europe","United Kingdom","UNOPS",2020,"COU",92259.43
"Europe","Northern Europe","United Kingdom","WMO",2020,"COU",973491.51
"Europe","Southern Europe","Albania","FAO",2020,"COU",174658.97
"Europe","Southern Europe","Albania","ILO",2020,"COU",3284033.36
"Europe","Southern Europe","Albania","IOM",2020,"COU",836620.83
"Europe","Southern Europe","Albania","UN",2020,"COU",1044058.52
"Europe","Southern Europe","Albania","UNDP",2020,"COU",12662117.55
"Europe","Southern Europe","Albania","UNEP",2020,"COU",444977
"Europe","Southern Europe","Albania","UNFPA",2020,"COU",1452911.72
"Europe","Southern Europe","Albania","UNHCR",2020,"COU",2802126.36
"Europe","Southern Europe","Albania","UNICEF",2020,"COU",7983858.63
"Europe","Southern Europe","Albania","UNIDO",2020,"COU",375718.98
"Europe","Southern Europe","Albania","UNODC",2020,"COU",246882.83
"Europe","Southern Europe","Albania","UNOPS",2020,"COU",384903.71
"Europe","Southern Europe","Albania","UNWOMEN",2020,"COU",1495031.47
"Europe","Southern Europe","Albania","WHO",2020,"COU",3628902
"Europe","Southern Europe","Andorra","UN",2020,"COU",36984
"Europe","Southern Europe","Andorra","UNICEF",2020,"COU",25.15
"Europe","Southern Europe","Andorra","UNODC",2020,"COU",5177.58
"Europe","Southern Europe","Andorra","WHO",2020,"COU",1004
"Europe","Southern Europe","Bosnia and Herzegovina","FAO",2020,"COU",134941.69
"Europe","Southern Europe","Bosnia and Herzegovina","ILO",2020,"COU",1176248.12
"Europe","Southern Europe","Bosnia and Herzegovina","IOM",2020,"COU",39145274.38
"Europe","Southern Europe","Bosnia and Herzegovina","UN",2020,"COU",1312190.88
"Europe","Southern Europe","Bosnia and Herzegovina","UNDP",2020,"COU",51291791.61
"Europe","Southern Europe","Bosnia and Herzegovina","UNEP",2020,"COU",281572.5
"Europe","Southern Europe","Bosnia and Herzegovina","UNFPA",2020,"COU",2343823.37
"Europe","Southern Europe","Bosnia and Herzegovina","UNHCR",2020,"COU",6206694.89
"Europe","Southern Europe","Bosnia and Herzegovina","UNICEF",2020,"COU",9243310.84
"Europe","Southern Europe","Bosnia and Herzegovina","UNIDO",2020,"COU",337720.85
"Europe","Southern Europe","Bosnia and Herzegovina","UNODC",2020,"COU",172128.91
"Europe","Southern Europe","Bosnia and Herzegovina","UNOPS",2020,"COU",63995.7
"Europe","Southern Europe","Bosnia and Herzegovina","UNWOMEN",2020,"COU",2080882.23
"Europe","Southern Europe","Bosnia and Herzegovina","WHO",2020,"COU",4440470
"Europe","Southern Europe","Croatia","IOM",2020,"COU",46677.76
"Europe","Southern Europe","Croatia","UNDP",2020,"COU",0.01
"Europe","Southern Europe","Croatia","UNHCR",2020,"COU",1705938.02
"Europe","Southern Europe","Croatia","UNICEF",2020,"COU",5215942.71
"Europe","Southern Europe","Croatia","WHO",2020,"COU",316823
"Europe","Southern Europe","Croatia","WMO",2020,"COU",46241.22
"Europe","Southern Europe","Gibraltar","UN",2020,"COU",272296.37
"Europe","Southern Europe","Greece","ICAO",2020,"COU",162427.25
"Europe","Southern Europe","Greece","ILO",2020,"COU",1699562.97
"Europe","Southern Europe","Greece","IOM",2020,"COU",218964027.9
"Europe","Southern Europe","Greece","UN",2020,"COU",96795.01
"Europe","Southern Europe","Greece","UNHCR",2020,"COU",267901963.42
"Europe","Southern Europe","Greece","UNICEF",2020,"COU",6262431.71
"Europe","Southern Europe","Greece","UNODC",2020,"COU",11578.13
"Europe","Southern Europe","Greece","WHO",2020,"COU",1911970
"Europe","Southern Europe","Greece","WMO",2020,"COU",44060.02
"Europe","Southern Europe","Italy","ILO",2020,"COU",60604.71
"Europe","Southern Europe","Italy","IOM",2020,"COU",10691319.72
"Europe","Southern Europe","Italy","UN",2020,"COU",54000
"Europe","Southern Europe","Italy","UNHABITAT",2020,"COU",7250.69
"Europe","Southern Europe","Italy","UNHCR",2020,"COU",13967894.97
"Europe","Southern Europe","Italy","UNICEF",2020,"COU",4848353.37
"Europe","Southern Europe","Italy","UNIDO",2020,"COU",1058275.97
"Europe","Southern Europe","Italy","UNSSC",2020,"COU",9350046
"Europe","Southern Europe","Italy","WHO",2020,"COU",940075
"Europe","Southern Europe","Italy","WMO",2020,"COU",1692507.36
"Europe","Southern Europe","Kosovo","DPKO",2020,"COU",39639293.83
"Europe","Southern Europe","Kosovo","FAO",2020,"COU",246162.1
"Europe","Southern Europe","Kosovo","IOM",2020,"COU",3402654.89
"Europe","Southern Europe","Kosovo","UN",2020,"COU",1107504.7
"Europe","Southern Europe","Kosovo","UNDP",2020,"COU",10364677.1
"Europe","Southern Europe","Kosovo","UNFPA",2020,"COU",1000110.86
"Europe","Southern Europe","Kosovo","UNHABITAT",2020,"COU",827015.21
"Europe","Southern Europe","Kosovo","UNHCR",2020,"COU",2528580.75
"Europe","Southern Europe","Kosovo","UNICEF",2020,"COU",6866315.55
"Europe","Southern Europe","Kosovo","UNOPS",2020,"COU",2306193.28
"Europe","Southern Europe","Kosovo","UNV",2020,"COU",-4726.56
"Europe","Southern Europe","Kosovo","UNWOMEN",2020,"COU",1165096.49
"Europe","Southern Europe","Kosovo","WHO",2020,"COU",1947194
"Europe","Southern Europe","Macedonia","FAO",2020,"COU",907938.19
"Europe","Southern Europe","Macedonia","ILO",2020,"COU",1516919.37
"Europe","Southern Europe","Macedonia","IOM",2020,"COU",2334419.7
"Europe","Southern Europe","Macedonia","UN",2020,"COU",1361511.02
"Europe","Southern Europe","Macedonia","UNDP",2020,"COU",17703865.01
"Europe","Southern Europe","Macedonia","UNEP",2020,"COU",90000
"Europe","Southern Europe","Macedonia","UNFPA",2020,"COU",505001.95
"Europe","Southern Europe","Macedonia","UNHCR",2020,"COU",2624892.72
"Europe","Southern Europe","Macedonia","UNICEF",2020,"COU",3760131.28
"Europe","Southern Europe","Macedonia","UNIDO",2020,"COU",615602.06
"Europe","Southern Europe","Macedonia","UNOPS",2020,"COU",1460849.46
"Europe","Southern Europe","Macedonia","UNWOMEN",2020,"COU",975661.2
"Europe","Southern Europe","Macedonia","WHO",2020,"COU",2893871
"Europe","Southern Europe","Malta","IOM",2020,"COU",117207.3
"Europe","Southern Europe","Malta","UN",2020,"COU",-11489
"Europe","Southern Europe","Malta","UNHCR",2020,"COU",977132.4
"Europe","Southern Europe","Malta","WHO",2020,"COU",2393
"Europe","Southern Europe","Montenegro","FAO",2020,"COU",12778.85
"Europe","Southern Europe","Montenegro","ILO",2020,"COU",1591478.29
"Europe","Southern Europe","Montenegro","IOM",2020,"COU",21114.74
"Europe","Southern Europe","Montenegro","UN",2020,"COU",1134024.08
"Europe","Southern Europe","Montenegro","UNDP",2020,"COU",10472765.99
"Europe","Southern Europe","Montenegro","UNEP",2020,"COU",254390
